연월,보험사,상품카테고리,연령대,성별,가입건수,청구건수,경과보험료_원,청구금액_원,손해율(%)
2024-07,정원손해보험,실손,40대,여성,1528,38,26191000,20554000,78.5
2024-07,정원손해보험,실손,50대,남성,1128,28,23756000,19199000,80.8
2024-07,정원손해보험,실손,50대,여성,1246,37,26299000,21141000,80.4
2024-07,정원손해보험,실손,60대,남성,747,22,17979000,14761000,82.1
2024-07,정원손해보험,실손,60대,여성,834,27,21376000,18389000,86.0
2024-07,해피손해보험,실손,20대,남성,1465,31,13771000,9816000,71.3
2024-07,해피손해보험,실손,20대,여성,1511,32,15138000,11192000,73.9
2024-07,해피손해보험,실손,30대,남성,1684,38,19949000,14905000,74.7
2024-07,해피손해보험,실손,30대,여성,1784,38,21842000,16721000,76.6
2024-07,해피손해보험,실손,40대,남성,1554,35,23919000,17701000,74.0
2024-07,해피손해보험,실손,40대,여성,1592,36,25517000,20185000,79.1
2024-07,해피손해보험,실손,50대,남성,1300,33,24953000,20321000,81.4
2024-07,해피손해보험,실손,50대,여성,1323,38,26484000,22218000,83.9
2024-07,해피손해보험,실손,60대,남성,833,25,18357000,15380000,83.8
2024-07,해피손해보험,실손,60대,여성,886,28,20540000,17738000,86.4
2024-07,조녁생명,종신,30대,남성,435,1,44034000,33113000,75.2
2024-07,조녁생명,종신,30대,여성,423,1,38972000,29032000,74.5
2024-07,조녁생명,종신,40대,남성,506,3,80714000,60158000,74.5
2024-07,조녁생명,종신,40대,여성,507,2,73771000,54503000,73.9
2024-07,조녁생명,종신,50대,남성,461,2,100656000,78775000,78.3
2024-07,조녁생명,종신,50대,여성,467,3,94173000,72811000,77.3
2024-07,조녁생명,종신,60대,남성,322,2,92416000,76303000,82.6
2024-07,조녁생명,종신,60대,여성,339,2,90116000,70537000,78.3
2024-07,조녁생명,종신,70대,남성,195,1,64702000,54375000,84.0
2024-07,조녁생명,종신,70대,여성,189,1,58619000,49572000,84.6
2024-07,미래라이프,종신,30대,남성,485,1,42510000,30756000,72.4
2024-07,미래라이프,종신,30대,여성,480,2,39279000,27457000,69.9
2024-07,미래라이프,종신,40대,남성,594,3,83569000,59797000,71.6
2024-07,미래라이프,종신,40대,여성,573,3,75184000,53248000,70.8
2024-07,미래라이프,종신,50대,남성,541,3,104618000,78029000,74.6
2024-07,미래라이프,종신,50대,여성,551,2,99619000,75417000,75.7
2024-07,미래라이프,종신,60대,남성,377,2,94858000,75530000,79.6
2024-07,미래라이프,종신,60대,여성,363,2,86099000,64867000,75.3
2024-07,미래라이프,종신,70대,남성,221,1,64932000,54202000,83.5
2024-07,미래라이프,종신,70대,여성,218,1,60430000,48491000,80.2
2024-07,정원손해보험,화재,30대,남성,276,1,5005000,3519000,70.3
2024-07,정원손해보험,화재,30대,여성,279,1,4973000,3590000,72.2
2024-07,정원손해보험,화재,40대,남성,417,1,9833000,6964000,70.8
2024-07,정원손해보험,화재,40대,여성,412,1,9949000,7169000,72.1
2024-07,정원손해보험,화재,50대,남성,465,1,14856000,11036000,74.3
2024-07,정원손해보험,화재,50대,여성,488,1,15122000,11496000,76.0
2024-07,정원손해보험,화재,60대,남성,357,1,15769000,12496000,79.2
2024-07,정원손해보험,화재,60대,여성,353,1,15441000,12415000,80.4
2024-07,해피손해보험,화재,30대,남성,295,1,4853000,3583000,73.8
2024-07,해피손해보험,화재,30대,여성,296,1,4858000,3515000,72.4
2024-07,해피손해보험,화재,40대,남성,462,1,9976000,7175000,71.9
2024-07,해피손해보험,화재,40대,여성,447,1,9941000,7375000,74.2
2024-07,해피손해보험,화재,50대,남성,531,1,15421000,11323000,73.4
2024-07,해피손해보험,화재,50대,여성,515,1,15014000,11682000,77.8
2024-07,해피손해보험,화재,60대,남성,391,1,16068000,12847000,80.0
2024-07,해피손해보험,화재,60대,여성,394,1,16299000,13114000,80.5
2024-08,정원손해보험,자동차,20대,남성,1336,32,133952000,111574000,83.3
2024-08,정원손해보험,자동차,20대,여성,1159,24,102479000,79317000,77.4
2024-08,정원손해보험,자동차,30대,남성,1748,36,135956000,103964000,76.5
2024-08,정원손해보험,자동차,30대,여성,1540,28,101128000,75103000,74.3
2024-08,정원손해보험,자동차,40대,남성,1595,30,112213000,82468000,73.5
2024-08,정원손해보험,자동차,40대,여성,1351,23,82582000,58439000,70.8
2024-08,정원손해보험,자동차,50대,남성,1320,27,99721000,77565000,77.8
2024-08,정원손해보험,자동차,50대,여성,1104,21,72357000,52738000,72.9
2024-08,해피손해보험,자동차,20대,남성,1529,52,141695000,142028000,100.2
2024-08,해피손해보험,자동차,20대,여성,1286,26,101523000,80209000,79.0
2024-08,해피손해보험,자동차,30대,남성,1981,39,144034000,113906000,79.1
2024-08,해피손해보험,자동차,30대,여성,1672,32,101387000,76381000,75.3
2024-08,해피손해보험,자동차,40대,남성,1787,30,115843000,86974000,75.1
2024-08,해피손해보험,자동차,40대,여성,1496,24,84151000,60761000,72.2
2024-08,해피손해보험,자동차,50대,남성,1374,27,93898000,72990000,77.7
2024-08,해피손해보험,자동차,50대,여성,1221,22,71497000,53196000,74.4
2024-08,조녁생명,어린이,0-1세,남성,547,25,31858000,27269000,85.6
2024-08,조녁생명,어린이,0-1세,여성,494,23,28965000,24731000,85.4
2024-08,조녁생명,어린이,2-5세,남성,967,39,38387000,31160000,81.2
2024-08,조녁생명,어린이,2-5세,여성,909,38,35596000,29372000,82.5
2024-08,조녁생명,어린이,6-10세,남성,1092,43,34136000,27757000,81.3
2024-08,조녁생명,어린이,6-10세,여성,993,39,30918000,23950000,77.5
2024-08,조녁생명,어린이,11-15세,남성,811,28,22106000,17815000,80.6
2024-08,조녁생명,어린이,11-15세,여성,755,27,20269000,15772000,77.8
2024-08,미래라이프,어린이,0-1세,남성,599,28,30828000,24894000,80.8
2024-08,미래라이프,어린이,0-1세,여성,574,27,29644000,23979000,80.9
2024-08,미래라이프,어린이,2-5세,남성,1046,43,36170000,28302000,78.2
2024-08,미래라이프,어린이,2-5세,여성,1015,43,35579000,27177000,76.4
2024-08,미래라이프,어린이,6-10세,남성,1236,50,34110000,26283000,77.1
2024-08,미래라이프,어린이,6-10세,여성,1110,42,30801000,23271000,75.6
2024-08,미래라이프,어린이,11-15세,남성,912,34,21885000,16546000,75.6
2024-08,미래라이프,어린이,11-15세,여성,813,29,19213000,14482000,75.4
2024-08,정원손해보험,어린이,0-1세,남성,566,27,31109000,25548000,82.1
2024-08,정원손해보험,어린이,0-1세,여성,529,24,29004000,23573000,81.3
2024-08,정원손해보험,어린이,2-5세,남성,1000,43,36182000,28910000,79.9
2024-08,정원손해보험,어린이,2-5세,여성,943,40,34953000,27732000,79.3
2024-08,정원손해보험,어린이,6-10세,남성,1089,44,31370000,24453000,78.0
2024-08,정원손해보험,어린이,6-10세,여성,1053,42,30652000,23189000,75.7
2024-08,정원손해보험,어린이,11-15세,남성,820,30,20740000,15912000,76.7
2024-08,정원손해보험,어린이,11-15세,여성,764,28,18872000,14006000,74.2
2024-08,해피손해보험,어린이,0-1세,남성,620,29,31006000,26263000,84.7
2024-08,해피손해보험,어린이,0-1세,여성,586,27,29806000,24184000,81.1
2024-08,해피손해보험,어린이,2-5세,남성,1083,44,36413000,29827000,81.9
2024-08,해피손해보험,어린이,2-5세,여성,1011,41,34398000,27310000,79.4
2024-08,해피손해보험,어린이,6-10세,남성,1203,47,32483000,25514000,78.5
2024-08,해피손해보험,어린이,6-10세,여성,1152,44,31000000,24058000,77.6
2024-08,해피손해보험,어린이,11-15세,남성,903,33,20966000,16121000,76.9
2024-08,해피손해보험,어린이,11-15세,여성,858,30,19435000,14647000,75.4
2024-08,조녁생명,실손,20대,남성,1238,23,13716000,10043000,73.2
2024-08,조녁생명,실손,20대,여성,1327,26,15321000,11398000,74.4
2024-08,조녁생명,실손,30대,남성,1499,29,20546000,15587000,75.9
2024-08,조녁생명,실손,30대,여성,1565,36,22083000,17147000,77.6
2024-08,조녁생명,실손,40대,남성,1386,29,24507000,18640000,76.1
2024-08,조녁생명,실손,40대,여성,1411,33,25689000,20523000,79.9
2024-08,조녁생명,실손,50대,남성,1122,27,24356000,19728000,81.0
2024-08,조녁생명,실손,50대,여성,1168,33,26873000,22275000,82.9
2024-08,조녁생명,실손,60대,남성,757,21,19788000,16586000,83.8
2024-08,조녁생명,실손,60대,여성,760,24,20624000,18451000,89.5
2024-08,미래라이프,실손,20대,남성,1444,28,14109000,10054000,71.3
2024-08,미래라이프,실손,20대,여성,1442,31,15132000,11006000,72.7
2024-08,미래라이프,실손,30대,남성,1683,33,20410000,14985000,73.4
2024-08,미래라이프,실손,30대,여성,1782,40,22201000,16554000,74.6
2024-08,미래라이프,실손,40대,남성,1569,34,24777000,18407000,74.3
2024-08,미래라이프,실손,40대,여성,1614,38,26633000,20130000,75.6
2024-08,미래라이프,실손,50대,남성,1253,31,24203000,18848000,77.9
2024-08,미래라이프,실손,50대,여성,1342,37,27660000,22154000,80.1
2024-08,미래라이프,실손,60대,남성,811,23,18609000,15182000,81.6
2024-08,미래라이프,실손,60대,여성,859,25,20494000,17689000,86.3
2024-08,정원손해보험,실손,20대,남성,1320,24,13739000,9580000,69.7
2024-08,정원손해보험,실손,20대,여성,1401,28,15306000,11265000,73.6
2024-08,정원손해보험,실손,30대,남성,1523,31,19031000,13929000,73.2
2024-08,정원손해보험,실손,30대,여성,1631,35,21735000,16789000,77.2
2024-08,정원손해보험,실손,40대,남성,1453,32,24222000,17949000,74.1
2024-08,정원손해보험,실손,40대,여성,1438,34,24958000,19320000,77.4
2024-08,정원손해보험,실손,50대,남성,1152,28,23602000,18886000,80.0
2024-08,정원손해보험,실손,50대,여성,1203,31,25521000,20501000,80.3
2024-08,정원손해보험,실손,60대,남성,762,23,18763000,15849000,84.5
2024-08,정원손해보험,실손,60대,여성,802,23,20425000,17360000,85.0
2024-08,해피손해보험,실손,20대,남성,1454,28,13754000,9893000,71.9
2024-08,해피손해보험,실손,20대,여성,1497,34,14965000,11125000,74.3
2024-08,해피손해보험,실손,30대,남성,1636,34,19481000,14655000,75.2
2024-08,해피손해보험,실손,30대,여성,1821,41,21911000,16526000,75.4
2024-08,해피손해보험,실손,40대,남성,1522,31,22787000,17304000,75.9
2024-08,해피손해보험,실손,40대,여성,1638,40,25768000,20423000,79.3
2024-08,해피손해보험,실손,50대,남성,1260,30,23602000,18611000,78.9
2024-08,해피손해보험,실손,50대,여성,1336,37,26071000,21328000,81.8
2024-08,해피손해보험,실손,60대,남성,878,24,19908000,16621000,83.5
2024-08,해피손해보험,실손,60대,여성,888,27,20350000,17476000,85.9
2024-08,조녁생명,종신,30대,남성,448,1,44679000,32534000,72.8
2024-08,조녁생명,종신,30대,여성,436,1,40734000,28678000,70.4
2024-08,조녁생명,종신,40대,남성,518,1,80721000,60282000,74.7
2024-08,조녁생명,종신,40대,여성,541,1,78509000,57977000,73.8
2024-08,조녁생명,종신,50대,남성,484,2,103048000,81227000,78.8
2024-08,조녁생명,종신,50대,여성,463,2,93270000,72306000,77.5
2024-08,조녁생명,종신,60대,남성,328,2,94462000,77463000,82.0
2024-08,조녁생명,종신,60대,여성,334,1,89808000,70537000,78.5
2024-08,조녁생명,종신,70대,남성,191,1,64146000,53623000,83.6
2024-08,조녁생명,종신,70대,여성,186,1,56978000,47412000,83.2
2024-08,미래라이프,종신,30대,남성,499,1,43576000,30845000,70.8
2024-08,미래라이프,종신,30대,여성,496,1,41643000,28049000,67.4
2024-08,미래라이프,종신,40대,남성,603,2,85185000,60778000,71.3
2024-08,미래라이프,종신,40대,여성,601,2,77667000,55669000,71.7
2024-08,미래라이프,종신,50대,남성,532,3,103020000,78141000,75.9
2024-08,미래라이프,종신,50대,여성,520,2,92883000,67329000,72.5
2024-08,미래라이프,종신,60대,남성,378,1,95420000,75737000,79.4
2024-08,미래라이프,종신,60대,여성,365,2,84835000,63175000,74.5
2024-08,미래라이프,종신,70대,남성,214,1,62714000,49878000,79.5
2024-08,미래라이프,종신,70대,여성,221,1,61308000,47882000,78.1
2024-08,정원손해보험,화재,30대,남성,283,1,5115000,3556000,69.5
2024-08,정원손해보험,화재,30대,여성,272,1,4900000,3509000,71.6
2024-08,정원손해보험,화재,40대,남성,418,1,10075000,7015000,69.6
2024-08,정원손해보험,화재,40대,여성,405,1,9684000,6987000,72.1
2024-08,정원손해보험,화재,50대,남성,467,1,14777000,10695000,72.4
2024-08,정원손해보험,화재,50대,여성,467,1,14934000,10831000,72.5
2024-08,정원손해보험,화재,60대,남성,368,1,16628000,12648000,76.1
2024-08,정원손해보험,화재,60대,여성,357,1,15712000,12158000,77.4
2024-08,해피손해보험,화재,30대,남성,300,1,4888000,3434000,70.3
2024-08,해피손해보험,화재,30대,여성,312,1,5121000,3674000,71.7
2024-08,해피손해보험,화재,40대,남성,466,1,10041000,7019000,69.9
2024-08,해피손해보험,화재,40대,여성,438,1,9403000,6915000,73.5
2024-08,해피손해보험,화재,50대,남성,506,1,14681000,10763000,73.3
2024-08,해피손해보험,화재,50대,여성,513,1,14994000,10913000,72.8
2024-08,해피손해보험,화재,60대,남성,405,1,16829000,12856000,76.4
2024-08,해피손해보험,화재,60대,여성,382,1,15619000,12112000,77.5
2024-09,정원손해보험,자동차,20대,남성,1357,29,136118000,110913000,81.5
2024-09,정원손해보험,자동차,20대,여성,1199,23,103707000,79824000,77.0
2024-09,정원손해보험,자동차,30대,남성,1806,30,142431000,109509000,76.9
2024-09,정원손해보험,자동차,30대,여성,1507,26,99553000,72446000,72.8
2024-09,정원손해보험,자동차,40대,남성,1661,29,116152000,85013000,73.2
2024-09,정원손해보험,자동차,40대,여성,1438,18,89100000,63471000,71.2
2024-09,정원손해보험,자동차,50대,남성,1304,22,97092000,74695000,76.9
2024-09,정원손해보험,자동차,50대,여성,1059,18,68901000,49863000,72.4
2024-09,해피손해보험,자동차,20대,남성,1470,48,138193000,139524000,101.0
2024-09,해피손해보험,자동차,20대,여성,1256,24,98958000,78498000,79.3
2024-09,해피손해보험,자동차,30대,남성,1934,34,137176000,103299000,75.3
2024-09,해피손해보험,자동차,30대,여성,1631,24,100265000,73219000,73.0
2024-09,해피손해보험,자동차,40대,남성,1878,29,121735000,90066000,74.0
2024-09,해피손해보험,자동차,40대,여성,1541,20,87444000,61682000,70.5
2024-09,해피손해보험,자동차,50대,남성,1409,26,96470000,73017000,75.7
2024-09,해피손해보험,자동차,50대,여성,1159,18,69320000,50118000,72.3
2024-09,조녁생명,어린이,0-1세,남성,538,22,31499000,25526000,81.0
2024-09,조녁생명,어린이,0-1세,여성,501,20,30045000,24339000,81.0
2024-09,조녁생명,어린이,2-5세,남성,949,33,37691000,28699000,76.1
2024-09,조녁생명,어린이,2-5세,여성,902,30,34989000,26790000,76.6
2024-09,조녁생명,어린이,6-10세,남성,1085,36,33840000,25161000,74.4
2024-09,조녁생명,어린이,6-10세,여성,1039,34,33019000,24192000,73.3
2024-09,조녁생명,어린이,11-15세,남성,771,24,20386000,15123000,74.2
2024-09,조녁생명,어린이,11-15세,여성,753,22,20216000,15112000,74.8
2024-09,미래라이프,어린이,0-1세,남성,600,24,31356000,24246000,77.3
2024-09,미래라이프,어린이,0-1세,여성,582,23,30404000,22920000,75.4
2024-09,미래라이프,어린이,2-5세,남성,1048,36,36196000,26965000,74.5
2024-09,미래라이프,어린이,2-5세,여성,981,35,33756000,24577000,72.8
2024-09,미래라이프,어린이,6-10세,남성,1177,38,32127000,23486000,73.1
2024-09,미래라이프,어린이,6-10세,여성,1151,39,32194000,22922000,71.2
2024-09,미래라이프,어린이,11-15세,남성,888,26,21219000,15305000,72.1
2024-09,미래라이프,어린이,11-15세,여성,818,26,19208000,13618000,70.9
2024-09,정원손해보험,어린이,0-1세,남성,585,23,32461000,25293000,77.9
2024-09,정원손해보험,어린이,0-1세,여성,546,22,30263000,23219000,76.7
2024-09,정원손해보험,어린이,2-5세,남성,972,35,35889000,27363000,76.2
2024-09,정원손해보험,어린이,2-5세,여성,916,32,33871000,25898000,76.5
2024-09,정원손해보험,어린이,6-10세,남성,1116,38,32022000,23429000,73.2
2024-09,정원손해보험,어린이,6-10세,여성,1012,34,29543000,22025000,74.6
2024-09,정원손해보험,어린이,11-15세,남성,829,25,20865000,15075000,72.3
2024-09,정원손해보험,어린이,11-15세,여성,776,23,19494000,13736000,70.5
2024-09,해피손해보험,어린이,0-1세,남성,641,26,32331000,26190000,81.0
2024-09,해피손해보험,어린이,0-1세,여성,587,23,30215000,24309000,80.5
2024-09,해피손해보험,어린이,2-5세,남성,1107,37,37110000,28806000,77.6
2024-09,해피손해보험,어린이,2-5세,여성,1060,37,35737000,27667000,77.4
